person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27.0,41000,RENT,2.0,DEBTCONSOLIDATION,C,2000,15.27,0,0.048780487804878,Y,7
33.0,42000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.65,0,0.0476190476190476,N,10
28.0,110000,MORTGAGE,12.0,VENTURE,A,17000,6.03,0,0.1545454545454545,N,7
30.0,110000,MORTGAGE,14.0,VENTURE,B,10000,10.65,0,0.09,N,8
28.0,110000,MORTGAGE,12.0,PERSONAL,B,22400,10.99,0,0.2036363636363636,N,6
30.0,110000,MORTGAGE,12.0,MEDICAL,B,5000,10.99,0,0.0454545454545454,N,10
35.0,110000,MORTGAGE,7.0,EDUCATION,A,10200,5.42,0,0.0927272727272727,N,6
28.0,42000,RENT,3.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.0476190476190476,N,5
32.0,110000,MORTGAGE,5.0,EDUCATION,B,10000,10.99,0,0.09,N,9
33.0,42000,RENT,8.0,MEDICAL,D,2000,10.99,0,0.0476190476190476,Y,9
30.0,98000,MORTGAGE,14.0,EDUCATION,B,9000,11.49,1,0.0918367346938775,N,5
30.0,98000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,23125,10.59,1,0.3571428571428571,N,8
30.0,110000,MORTGAGE,8.0,MEDICAL,A,4800,5.99,0,0.0436363636363636,N,5
30.0,98000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5200,16.49,1,0.0530612244897959,N,6
31.0,110000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,11.99,0,0.0545454545454545,N,7
29.0,98000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7925,10.59,1,0.08,N,9
27.0,110000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,10.99,0,0.1363636363636363,N,10
33.0,110000,MORTGAGE,10.0,MEDICAL,A,18000,6.99,0,0.1636363636363636,N,9
30.0,44000,RENT,0.0,MEDICAL,A,2000,7.29,0,0.0454545454545454,N,8
31.0,83300,MORTGAGE,9.0,MEDICAL,D,10000,10.99,1,0.120048019207683,Y,5
30.0,110000,MORTGAGE,0.0,PERSONAL,B,12000,10.74,0,0.11,N,8
34.0,110000,MORTGAGE,2.0,MEDICAL,A,10000,7.29,0,0.09,N,10
27.0,110000,MORTGAGE,8.0,VENTURE,B,23125,11.11,0,0.2727272727272727,N,6
32.0,110000,MORTGAGE,2.0,VENTURE,B,5600,10.74,0,0.05,N,7
27.0,28800,OWN,0.0,HOMEIMPROVEMENT,A,13000,6.92,0,0.4513888888888889,N,10
32.0,110000,MORTGAGE,14.5,HOMEIMPROVEMENT,A,6700,6.92,0,0.06,N,7
30.0,110000,MORTGAGE,0.0,MEDICAL,A,6000,6.92,0,0.0545454545454545,N,8
28.0,110000,OWN,1.0,HOMEIMPROVEMENT,E,5000,17.51,0,0.0454545454545454,N,10
27.0,110000,MORTGAGE,0.0,MEDICAL,B,10000,10.37,0,0.09,N,9
28.0,110000,MORTGAGE,3.0,VENTURE,A,11000,5.79,0,0.1,N,7
28.0,110000,MORTGAGE,12.0,VENTURE,B,15000,10.0,0,0.1363636363636363,N,10
29.0,110000,MORTGAGE,11.0,VENTURE,B,12000,10.37,0,0.11,N,10
30.0,110000,MORTGAGE,4.0,MEDICAL,B,12000,10.74,0,0.11,N,8
30.0,110000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,23125,10.36,0,0.2272727272727272,N,8
30.0,46080,RENT,0.0,PERSONAL,A,2000,6.99,0,0.0434027777777777,N,8
28.0,110000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.1363636363636363,N,6
33.0,46800,RENT,9.0,MEDICAL,C,2000,14.65,0,0.0427350427350427,N,6
32.0,110000,MORTGAGE,3.0,MEDICAL,A,9200,5.79,0,0.0836363636363636,N,10
27.0,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,23125,10.99,0,0.2272727272727272,N,6
29.0,47340,RENT,5.0,DEBTCONSOLIDATION,B,2000,9.99,0,0.042247570764681,N,6
33.0,110000,MORTGAGE,2.0,MEDICAL,A,5000,7.51,0,0.0454545454545454,N,7
27.0,110000,OWN,0.0,VENTURE,D,23125,16.32,0,0.2272727272727272,Y,7
30.0,110000,MORTGAGE,5.0,VENTURE,B,23125,11.12,0,0.2272727272727272,N,9
28.0,110000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.0318181818181818,N,10
31.0,48000,RENT,11.0,MEDICAL,B,2000,10.65,0,0.0416666666666666,N,6
32.0,42000,RENT,0.0,EDUCATION,D,2000,15.62,1,0.0476190476190476,N,6
29.0,110000,MORTGAGE,1.0,EDUCATION,E,12800,16.82,0,0.1163636363636363,N,6
28.0,110000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10750,11.86,0,0.0977272727272727,N,9
30.0,110000,MORTGAGE,14.5,PERSONAL,C,12000,13.61,0,0.11,N,10
28.0,110000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4800,7.51,0,0.0436363636363636,N,9
28.0,42000,RENT,4.0,DEBTCONSOLIDATION,D,2000,14.96,1,0.0476190476190476,Y,6
28.0,48000,RENT,9.0,EDUCATION,A,2000,7.68,0,0.0416666666666666,N,7
29.0,110000,MORTGAGE,0.0,EDUCATION,A,8500,7.51,0,0.0772727272727272,N,10
35.0,110000,MORTGAGE,7.0,VENTURE,B,6000,10.99,0,0.0545454545454545,N,6
27.0,83300,MORTGAGE,3.0,MEDICAL,D,12000,15.21,1,0.1440576230492196,N,6
27.0,48192,RENT,12.0,DEBTCONSOLIDATION,A,2000,7.66,0,0.0415006640106241,N,9
27.0,50000,RENT,0.0,VENTURE,B,2000,10.99,0,0.04,N,5
30.0,50000,RENT,2.0,VENTURE,C,2000,14.79,0,0.04,N,10
27.0,44000,RENT,2.0,MEDICAL,B,2000,11.49,1,0.0454545454545454,N,10
33.0,110000,MORTGAGE,7.0,MEDICAL,B,23125,10.25,0,0.2163636363636363,N,5
34.0,50000,RENT,5.0,HOMEIMPROVEMENT,B,2000,11.48,0,0.04,N,5
32.0,110000,MORTGAGE,0.0,VENTURE,B,23000,11.48,0,0.21,N,9
35.0,110000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,8.59,0,0.09,N,6
31.0,110000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,5000,14.26,0,0.0454545454545454,N,10
30.0,110000,OWN,14.0,VENTURE,C,12000,13.57,0,0.11,Y,7
32.0,110000,OWN,14.5,EDUCATION,B,9000,11.48,0,0.0818181818181818,N,10
31.0,34000,RENT,9.0,VENTURE,B,15000,9.88,1,0.4411764705882353,N,6
27.0,110000,MORTGAGE,3.0,MEDICAL,A,4800,7.74,0,0.0436363636363636,N,7
28.0,110000,MORTGAGE,1.0,EDUCATION,A,12000,8.94,0,0.11,N,10
29.0,35000,RENT,1.0,VENTURE,A,15000,7.9,1,0.4285714285714285,N,10
31.0,110000,MORTGAGE,5.0,VENTURE,D,5000,14.96,0,0.0454545454545454,Y,9
34.0,35000,RENT,2.0,PERSONAL,B,15000,10.99,1,0.4285714285714285,N,10
29.0,110000,MORTGAGE,0.0,VENTURE,A,15000,8.94,0,0.1363636363636363,N,7
31.0,35000,RENT,4.0,MEDICAL,C,15000,13.11,1,0.4285714285714285,N,9
31.0,110000,MORTGAGE,2.0,MEDICAL,A,6000,7.4,0,0.0545454545454545,N,6
29.0,35000,RENT,4.0,DEBTCONSOLIDATION,C,15000,13.22,1,0.4285714285714285,N,5
28.0,110000,MORTGAGE,0.0,VENTURE,E,15000,16.32,0,0.1363636363636363,Y,5
28.0,110000,MORTGAGE,12.0,PERSONAL,A,5000,9.63,0,0.0454545454545454,N,9
29.0,83300,MORTGAGE,5.0,MEDICAL,E,5000,16.95,1,0.0600240096038415,Y,6
32.0,98000,MORTGAGE,14.5,DEBTCONSOLIDATION,B,15000,10.95,1,0.1530612244897959,N,5
35.0,110000,MORTGAGE,4.0,MEDICAL,C,4000,13.79,0,0.0363636363636363,N,6
29.0,30000,RENT,1.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.5,N,10
34.0,110000,MORTGAGE,14.5,EDUCATION,B,6000,9.45,0,0.0545454545454545,N,6
31.0,110000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,9.51,0,0.0545454545454545,N,9
27.0,110000,MORTGAGE,4.0,PERSONAL,A,2500,8.07,0,0.0227272727272727,N,6
28.0,110004,MORTGAGE,2.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.1363586778662594,N,6
29.0,110004,MORTGAGE,13.0,MEDICAL,B,12000,10.36,0,0.11,N,6
27.0,110004,MORTGAGE,5.0,PERSONAL,C,23125,12.73,0,0.2272644631104323,Y,6
33.0,110004,MORTGAGE,14.5,MEDICAL,B,12000,10.99,0,0.11,N,7
28.0,110244,MORTGAGE,3.0,HOMEIMPROVEMENT,D,18000,12.17,0,0.1632741917927506,N,10
28.0,30144,RENT,4.0,EDUCATION,D,15000,15.95,1,0.4976114649681528,Y,7
33.0,36700,RENT,7.0,PERSONAL,B,15000,11.14,1,0.4087193460490463,N,10
32.0,37000,RENT,1.0,MEDICAL,B,15000,9.62,1,0.4054054054054054,N,10
32.0,110888,MORTGAGE,0.0,MEDICAL,B,10400,9.91,0,0.0937883269605367,N,6
32.0,37000,RENT,0.0,VENTURE,B,15000,10.62,1,0.4054054054054054,N,8
31.0,111000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5150,6.62,0,0.0463963963963963,N,6
29.0,37200,RENT,1.0,MEDICAL,A,15000,6.03,1,0.4032258064516129,N,10
27.0,37440,RENT,5.0,PERSONAL,A,15000,7.9,1,0.4,N,8
30.0,37600,RENT,2.0,MEDICAL,C,15000,13.06,1,0.3989361702127659,Y,7
30.0,28000,OWN,14.0,MEDICAL,B,14400,12.18,0,0.5142857142857142,N,5
29.0,111740,MORTGAGE,4.0,PERSONAL,C,5000,14.27,0,0.0447467334884553,Y,6
29.0,38000,RENT,13.0,DEBTCONSOLIDATION,A,15000,6.91,1,0.3947368421052631,N,8
34.0,111996,MORTGAGE,11.0,DEBTCONSOLIDATION,A,3000,7.74,0,0.026786670952534,N,10
27.0,38004,RENT,5.0,EDUCATION,C,15000,12.73,1,0.3946952952320808,N,10
33.0,38016,RENT,10.0,EDUCATION,A,15000,6.17,1,0.394570707070707,N,9
27.0,112000,MORTGAGE,12.0,EDUCATION,C,15000,13.49,0,0.1339285714285714,N,8
30.0,112000,OWN,6.0,VENTURE,A,12000,10.99,0,0.1071428571428571,N,10
30.0,112000,MORTGAGE,4.0,PERSONAL,D,8000,16.02,0,0.0714285714285714,Y,10
32.0,112000,MORTGAGE,4.0,EDUCATION,B,14000,9.63,0,0.125,N,9
28.0,100000,MORTGAGE,4.0,VENTURE,D,23125,10.99,1,0.25,N,6
27.0,112000,MORTGAGE,5.0,PERSONAL,A,8000,6.17,0,0.0714285714285714,N,8
28.0,112000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.1339285714285714,N,7
29.0,112000,MORTGAGE,3.0,PERSONAL,D,23125,14.61,0,0.2232142857142857,N,5
27.0,112000,MORTGAGE,9.0,EDUCATION,C,13000,13.57,0,0.1160714285714285,N,10
34.0,112123,MORTGAGE,2.0,EDUCATION,A,12800,8.94,0,0.1141603417675231,N,6
27.0,40000,RENT,0.0,MEDICAL,A,15000,6.91,1,0.375,N,10
28.0,112200,MORTGAGE,10.0,VENTURE,A,6800,5.79,0,0.06,N,5
34.0,40000,RENT,2.0,PERSONAL,A,15000,10.99,1,0.375,N,6
32.0,112445,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.0533594201609675,N,10
33.0,40000,RENT,14.5,PERSONAL,B,15000,9.88,1,0.375,N,5
27.0,112500,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10400,15.62,0,0.0924444444444444,Y,6
29.0,112500,MORTGAGE,11.0,EDUCATION,C,3000,13.35,0,0.0266666666666666,N,10
27.0,34000,RENT,0.0,EDUCATION,E,15000,16.35,1,0.4411764705882353,Y,10
27.0,112548,MORTGAGE,11.0,DEBTCONSOLIDATION,A,23125,10.99,0,0.2132423499306962,N,7
33.0,112732,OWN,5.0,PERSONAL,B,5000,12.69,0,0.0443529787460525,N,5
27.0,112921,MORTGAGE,11.0,HOMEIMPROVEMENT,E,19000,16.35,0,0.1682592254762178,N,10
29.0,112992,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.07,N,8
32.0,40277,RENT,5.0,MEDICAL,B,15000,11.71,1,0.3724209846810835,N,8
28.0,40500,RENT,9.0,DEBTCONSOLIDATION,A,15000,7.88,1,0.37,N,5
27.0,113000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6425,6.03,0,0.056858407079646,N,7
33.0,113000,MORTGAGE,14.5,MEDICAL,C,5000,13.49,0,0.0442477876106194,Y,9
28.0,27600,OWN,2.0,HOMEIMPROVEMENT,A,6000,8.9,0,0.217391304347826,N,8
27.0,41000,RENT,6.0,EDUCATION,A,15000,8.49,1,0.3658536585365853,N,8
27.0,41000,RENT,0.0,MEDICAL,B,15000,11.48,1,0.3658536585365853,N,8
27.0,36000,RENT,11.0,HOMEIMPROVEMENT,D,15000,16.77,1,0.4166666666666667,N,9
32.0,113000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,15000,15.68,0,0.1327433628318584,Y,5
32.0,113000,MORTGAGE,1.0,EDUCATION,A,5000,10.99,0,0.0442477876106194,N,6
27.0,113004,MORTGAGE,11.0,VENTURE,A,15000,8.94,0,0.1327386641180843,N,8
28.0,113300,MORTGAGE,12.0,VENTURE,C,18000,12.99,0,0.1588702559576346,N,6
29.0,42000,RENT,5.0,PERSONAL,B,15000,10.99,1,0.3571428571428571,N,9
27.0,113400,OWN,6.0,VENTURE,B,2100,11.99,0,0.0185185185185185,N,7
34.0,113500,OWN,4.0,HOMEIMPROVEMENT,A,3000,6.39,0,0.026431718061674,N,8
27.0,113800,MORTGAGE,3.0,MEDICAL,A,7500,8.63,0,0.0659050966608084,N,10
33.0,114000,MORTGAGE,0.0,EDUCATION,D,16000,16.77,0,0.14,N,5
34.0,102000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,7200,13.49,1,0.07,N,5
28.0,114000,MORTGAGE,12.0,VENTURE,E,8000,18.64,0,0.07,N,10
30.0,114000,MORTGAGE,14.0,MEDICAL,A,7200,6.03,0,0.0631578947368421,N,8
28.0,114000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.1052631578947368,N,5
28.0,114000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,23125,8.49,0,0.2280701754385964,N,5
30.0,114000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,9975,5.42,0,0.0875,N,10
28.0,27504,OWN,4.0,PERSONAL,B,2000,11.12,0,0.0727166957533449,N,8
35.0,114000,MORTGAGE,11.0,EDUCATION,B,7000,11.49,0,0.0614035087719298,N,10
27.0,114000,MORTGAGE,7.0,EDUCATION,C,20000,13.06,0,0.175438596491228,Y,8
32.0,27500,OWN,1.0,VENTURE,D,5000,14.59,0,0.1818181818181818,Y,10
29.0,114000,MORTGAGE,11.0,MEDICAL,A,14000,10.99,0,0.1228070175438596,N,6
32.0,86700,MORTGAGE,14.5,MEDICAL,D,20000,14.74,1,0.2306805074971165,N,9
33.0,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,21000,13.16,0,0.1842105263157894,N,9
28.0,114400,MORTGAGE,0.0,PERSONAL,A,12000,7.29,0,0.1048951048951049,N,6
33.0,114400,MORTGAGE,3.0,PERSONAL,C,20000,13.48,0,0.1748251748251748,N,5
30.0,114400,MORTGAGE,14.0,VENTURE,A,8000,8.94,0,0.07,N,7
29.0,42500,RENT,9.0,VENTURE,A,15000,7.88,1,0.3529411764705882,N,7
33.0,114996,MORTGAGE,0.0,PERSONAL,B,7450,11.71,0,0.0647848620821593,N,5
31.0,114996,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15000,6.92,0,0.13,N,8
32.0,103000,MORTGAGE,0.0,PERSONAL,E,23125,18.64,1,0.32,N,6
30.0,43000,RENT,3.0,VENTURE,A,15000,10.99,1,0.3488372093023256,N,8
33.0,115000,MORTGAGE,3.0,PERSONAL,A,14000,6.03,0,0.1217391304347826,N,8
28.0,115000,MORTGAGE,12.0,EDUCATION,A,22000,7.51,0,0.1913043478260869,N,7
27.0,115000,MORTGAGE,11.0,PERSONAL,B,14400,12.69,0,0.1252173913043478,N,6
29.0,115000,MORTGAGE,4.0,VENTURE,B,22000,12.69,0,0.1913043478260869,N,10
27.0,44000,RENT,2.0,MEDICAL,B,15000,10.99,1,0.34,N,6
29.0,44000,RENT,0.0,PERSONAL,B,15000,11.86,1,0.34,N,9
31.0,115000,MORTGAGE,14.5,MEDICAL,B,10000,12.42,0,0.0869565217391304,N,6
27.0,44000,RENT,2.0,MEDICAL,B,15000,11.48,1,0.34,N,5
28.0,44104,RENT,4.0,VENTURE,B,15000,10.99,1,0.34,N,10
32.0,44400,RENT,5.0,VENTURE,D,15000,16.49,1,0.3378378378378378,Y,5
28.0,115000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.0434782608695652,N,8
32.0,44400,RENT,13.0,MEDICAL,A,15000,7.88,1,0.3378378378378378,N,9
29.0,115000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.0434782608695652,N,9
32.0,115000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7200,7.9,0,0.0626086956521739,N,10
28.0,115000,MORTGAGE,3.0,MEDICAL,A,18500,10.99,0,0.16,N,7
27.0,115000,MORTGAGE,2.0,MEDICAL,A,1000,5.99,0,0.008695652173913,N,8
33.0,115000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16800,5.42,0,0.1460869565217391,N,6
28.0,115000,MORTGAGE,8.0,MEDICAL,A,23125,10.99,0,0.2434782608695652,N,5
28.0,115000,MORTGAGE,2.0,PERSONAL,B,18000,10.59,0,0.1565217391304348,N,10
33.0,115000,MORTGAGE,6.0,MEDICAL,C,10500,13.49,0,0.0913043478260869,N,9
27.0,115000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,8.49,0,0.0434782608695652,N,6
28.0,115000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,23125,7.49,0,0.217391304347826,N,6
29.0,115000,MORTGAGE,3.0,MEDICAL,C,22000,15.23,0,0.1913043478260869,Y,7
29.0,115000,MORTGAGE,7.0,EDUCATION,D,8100,16.49,0,0.07,Y,10
27.0,115000,MORTGAGE,11.0,VENTURE,B,5000,10.99,0,0.0434782608695652,N,5
29.0,115000,OWN,12.0,EDUCATION,D,23125,15.28,0,0.3043478260869565,Y,5
29.0,115000,MORTGAGE,10.0,VENTURE,C,5600,13.43,0,0.048695652173913,Y,8
28.0,115000,MORTGAGE,3.0,PERSONAL,C,4500,12.68,0,0.04,N,7
27.0,115000,MORTGAGE,0.0,EDUCATION,A,12000,7.29,0,0.1043478260869565,N,6
28.0,103000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,20000,14.17,1,0.1941747572815534,Y,9
28.0,115000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,18000,10.37,0,0.1565217391304348,N,7
27.0,115000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,23125,10.99,0,0.208695652173913,N,7
35.0,45000,RENT,3.0,DEBTCONSOLIDATION,C,15000,10.99,1,0.3333333333333333,N,8
33.0,39000,RENT,4.0,DEBTCONSOLIDATION,E,15000,17.56,1,0.3846153846153846,Y,5
34.0,115000,MORTGAGE,11.0,MEDICAL,A,6000,5.79,0,0.0521739130434782,N,9
31.0,115000,MORTGAGE,4.0,VENTURE,C,6500,13.98,0,0.0565217391304347,N,9
27.0,115000,MORTGAGE,11.0,MEDICAL,A,8000,7.51,0,0.07,N,7
33.0,115000,MORTGAGE,10.0,MEDICAL,B,23125,11.86,0,0.217391304347826,N,8
35.0,115000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7200,13.85,0,0.0626086956521739,Y,10
29.0,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4000,13.48,0,0.0347826086956521,N,10
28.0,115000,MORTGAGE,12.0,VENTURE,C,16000,13.85,0,0.14,Y,8
27.0,115000,MORTGAGE,3.0,EDUCATION,A,6300,6.76,0,0.0547826086956521,N,10
27.0,27000,OWN,1.0,VENTURE,A,6000,8.0,0,0.2222222222222222,N,6
33.0,115000,OWN,2.0,VENTURE,B,14400,11.14,0,0.1252173913043478,N,5
27.0,115000,MORTGAGE,4.0,MEDICAL,C,9600,12.87,0,0.0834782608695652,N,9
29.0,115000,MORTGAGE,11.0,EDUCATION,C,20000,13.79,0,0.1739130434782608,Y,6
32.0,115000,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0,0.1739130434782608,Y,7
28.0,115000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.0869565217391304,N,8
32.0,45400,RENT,4.0,PERSONAL,B,15000,12.18,1,0.33,N,6
32.0,115200,MORTGAGE,3.0,MEDICAL,A,10200,10.99,0,0.0885416666666666,N,9
34.0,45600,RENT,6.0,DEBTCONSOLIDATION,B,15000,11.48,1,0.3289473684210526,N,9
29.0,115742,MORTGAGE,13.0,PERSONAL,A,7000,6.62,0,0.06,N,8
27.0,115752,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.0863915958255581,N,7
27.0,116000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,18000,7.49,0,0.1551724137931034,N,10
28.0,116000,OWN,7.0,VENTURE,C,12000,13.49,0,0.1034482758620689,Y,6
27.0,116000,OWN,3.0,MEDICAL,A,6000,7.29,0,0.0517241379310344,N,7
28.0,116000,MORTGAGE,12.0,VENTURE,A,14000,7.51,0,0.12,N,6
27.0,47000,RENT,4.0,DEBTCONSOLIDATION,A,15000,8.49,1,0.32,N,10
32.0,116000,MORTGAGE,14.5,EDUCATION,B,21600,10.62,0,0.1862068965517241,N,9
28.0,116000,MORTGAGE,10.0,MEDICAL,B,23125,12.18,0,0.2155172413793103,N,10
27.0,29040,RENT,11.0,DEBTCONSOLIDATION,C,1800,13.23,1,0.0619834710743801,Y,5
33.0,116000,MORTGAGE,5.0,EDUCATION,C,15000,12.84,0,0.13,N,7
33.0,116004,MORTGAGE,12.0,MEDICAL,C,8200,13.85,0,0.07,N,9
31.0,116004,MORTGAGE,13.0,MEDICAL,A,6775,8.59,0,0.0584031585117754,N,10
29.0,33048,RENT,2.0,MEDICAL,C,1800,12.53,0,0.0544662309368191,N,8
32.0,104400,MORTGAGE,14.5,DEBTCONSOLIDATION,A,23125,8.9,1,0.23,N,5
35.0,26400,OWN,14.5,VENTURE,A,6600,5.99,0,0.25,N,8
30.0,116500,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,14.79,0,0.1287553648068669,Y,7
29.0,35000,RENT,12.0,DEBTCONSOLIDATION,A,1800,5.42,0,0.0514285714285714,N,7
29.0,117000,MORTGAGE,14.0,VENTURE,A,7800,8.9,0,0.0666666666666666,N,8
33.0,117000,MORTGAGE,14.5,HOMEIMPROVEMENT,A,20000,6.17,0,0.17,N,6
31.0,117000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3600,6.91,0,0.03,N,5
33.0,117000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,10.99,0,0.1538461538461538,N,8
34.0,36129,RENT,3.0,DEBTCONSOLIDATION,C,1800,14.22,0,0.05,Y,9
30.0,117500,MORTGAGE,0.0,EDUCATION,A,13500,8.49,0,0.1148936170212766,N,7
29.0,117500,OWN,1.0,VENTURE,A,20000,6.17,0,0.17,N,9
30.0,117500,MORTGAGE,3.0,PERSONAL,A,17500,7.37,0,0.1489361702127659,N,6
31.0,117516,MORTGAGE,3.0,MEDICAL,C,21000,13.49,0,0.178699070764832,N,5
29.0,117600,MORTGAGE,13.0,DEBTCONSOLIDATION,C,14400,12.99,0,0.1224489795918367,Y,6
33.0,26400,OWN,13.0,VENTURE,B,7000,11.36,0,0.2651515151515151,N,9
27.0,117832,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12500,6.17,0,0.1060832371511983,N,7
27.0,117996,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.1355978168751483,N,10
31.0,118000,MORTGAGE,8.0,MEDICAL,B,6000,12.69,0,0.05,N,9
27.0,118000,MORTGAGE,3.0,PERSONAL,A,10000,6.17,0,0.0847457627118644,N,6
30.0,118000,MORTGAGE,0.0,PERSONAL,C,5000,13.92,0,0.0423728813559322,Y,9
28.0,47881,RENT,12.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.3132766650654748,N,7
29.0,118374,MORTGAGE,13.0,VENTURE,C,3500,13.49,0,0.03,Y,6
29.0,118400,MORTGAGE,11.0,EDUCATION,A,23125,7.9,0,0.2956081081081081,N,8
27.0,118500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,6.91,0,0.1265822784810126,N,9
28.0,48000,RENT,5.0,PERSONAL,B,15000,11.99,1,0.3125,N,7
27.0,119000,MORTGAGE,0.0,MEDICAL,B,8800,10.99,0,0.0739495798319327,N,7
34.0,26000,OWN,7.0,HOMEIMPROVEMENT,B,6000,12.42,0,0.23,N,8
28.0,119000,MORTGAGE,2.0,MEDICAL,B,5325,10.38,0,0.0447478991596638,N,7
30.0,119000,MORTGAGE,14.0,PERSONAL,C,23125,12.73,0,0.21,Y,8
29.0,26000,OWN,5.0,VENTURE,B,4500,11.71,0,0.173076923076923,N,5
32.0,119000,MORTGAGE,12.0,PERSONAL,B,18000,10.99,0,0.1512605042016806,N,7
27.0,119000,OWN,5.0,EDUCATION,A,5000,7.51,0,0.042016806722689,N,5
34.0,119000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,6000,10.99,0,0.05,N,10
32.0,119000,MORTGAGE,10.0,MEDICAL,C,9000,13.47,0,0.0756302521008403,N,7
27.0,107450,MORTGAGE,11.0,PERSONAL,G,23125,20.86,1,0.2233597021870637,Y,10
29.0,119500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.16,0,0.0569037656903765,Y,10
29.0,119604,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.0418046219189993,N,5
30.0,119700,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9500,8.94,0,0.08,N,10
33.0,120000,MORTGAGE,3.0,EDUCATION,A,14050,8.9,0,0.1170833333333333,N,7
32.0,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.9,0,0.0666666666666666,N,6
27.0,120000,MORTGAGE,2.0,EDUCATION,A,17000,6.03,0,0.1416666666666666,N,5
34.0,26000,OWN,0.0,MEDICAL,A,3000,8.49,0,0.1153846153846153,N,9
28.0,26000,OWN,3.0,HOMEIMPROVEMENT,A,2500,7.49,0,0.0961538461538461,N,8
29.0,48000,RENT,2.0,PERSONAL,B,15000,11.36,1,0.3125,N,8
29.0,120000,MORTGAGE,11.0,VENTURE,B,16000,12.42,0,0.1333333333333333,N,9
29.0,120000,MORTGAGE,2.0,EDUCATION,A,23125,8.9,0,0.2916666666666667,N,7
29.0,120000,MORTGAGE,8.0,MEDICAL,A,23125,7.9,0,0.2333333333333333,N,8
29.0,120000,MORTGAGE,3.0,EDUCATION,B,20000,11.71,0,0.1666666666666666,N,5
29.0,42000,RENT,0.0,PERSONAL,E,15000,14.25,1,0.3571428571428571,N,9
28.0,48500,RENT,0.0,MEDICAL,C,15000,12.99,1,0.31,Y,7
